pod,instance,timestamp,value
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830693.814,0.0007684643672947629
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830694.814,0.0007684643672947629
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830695.814,0.0007684643672947629
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830696.814,0.0007684643672947629
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830697.814,0.0007684643672947629
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830698.814,0.0007684643672947629
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830699.814,0.0007684643672947629
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830700.814,0.0008015635587622555
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830701.814,0.0006625183647328767
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830702.814,0.0006703735081898396
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830703.814,0.0006782286516468026
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830704.814,0.0006860837951037655
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830705.814,0.0006243554706885934
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830706.814,0.0007274692777997406
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830707.814,0.0007353244212567034
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830708.814,0.0007431795647136663
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830709.814,0.0007510347081706292
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830710.814,0.0007588898516275922
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830711.814,0.0007667449950845551
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830712.814,0.000880086860025073
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830713.814,0.0008956857619751147
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830714.814,0.0008956857619751147
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830715.814,0.0008136917923216977
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830716.814,0.0008194762038437233
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830717.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830718.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830719.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830720.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830721.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830722.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830723.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830724.814,0.000913631962393495
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830725.814,0.0008048932115187575
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830726.814,0.0007970380680617944
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830727.814,0.0007891829246048315
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830728.814,0.0007813277811478687
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830729.814,0.0007734726376909058
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830730.814,0.0010535926417254845
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830731.814,0.0010457374982685216
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830732.814,0.0010378823548115588
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830733.814,0.001030027211354596
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830734.814,0.0010221720678976328
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830735.814,0.0009939441827063777
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830736.814,0.0009649987352568099
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830737.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830738.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830739.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830740.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830741.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830742.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830743.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830744.814,0.0006888354567403646
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830745.814,0.0012728509721542957
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830746.814,0.0014002941877093303
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830747.814,0.0014186998713748128
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830748.814,0.0012492111333412168
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830749.814,0.0012492111333412168
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830750.814,0.0012492111333412168
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830751.814,0.0012492111333412168
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830752.814,0.0012492111333412168
alertmanager-kube-prometheus-stack-alertmanager-0,10.100.254.100:10250,1716830753.814,0.0012492111333412168
